"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","log_goal","cat_goal","cat_dur","cat_dur2","cat_goal2"
90879368,"ROUGHHOUSE ~ Ryan, I","Other","Music","AUD","2014-08-09",1600,"2014-07-10",1900,"successful",66,"AU",1786.31,1771.07,1491.42,1,30,2014,7,28.78788,7.307484,"(6.9,7.9]","(29,30]","(29,30]",4
908893666,"Please help fund our music website supporting new artists","Other","Music","AUD","2014-08-13",2000,"2014-07-15",20,"failed",2,"AU",18.78,18.64,1864.28,0,29,2014,7,10,7.53063,"(6.9,7.9]","(20,29]","(20,29]",4
908997414,"Drummer needs to Drum!","Other","Misc","AUD","2014-08-07",5000,"2014-07-08",5,"failed",1,"AU",4.68,4.64,4642.53,0,30,2014,7,5,8.443015,"(7.9,8.9]","(29,30]","(29,30]",4
909028228,"Frasier Township-40 acres and a mule","Other","Misc","USD","2014-07-26",25000,"2014-07-11",0,"failed",0,"US",0,0,25000,0,15,2014,7,0,10.12663,"(9.9,10.9]","(10,20]","(10,20]",5
909271393,"Handcrafted Bamboo Fly Rods","Other","Misc","USD","2014-08-20",3000,"2014-07-21",5,"failed",1,"US",5,5,3000,0,30,2014,7,5,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
909304387,"Taien Tower","Other","Misc","USD","2014-08-02",10000,"2014-07-03",0,"failed",0,"US",0,0,10000,0,30,2014,7,0,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
909492928,"Helping Children Build Healthier, Happier Relationships","Other","Misc","USD","2014-09-06",500,"2014-07-23",1,"failed",1,"US",1,1,500,0,45,2014,7,1,6.214608,"(5.9,6.9]","(40,59]","(40,60]",4
909511477,"Help me finish BEHOLD, A Novel","Other","Misc","USD","2014-08-17",10000,"2014-07-28",0,"failed",0,"US",0,0,10000,0,20,2014,7,0,9.21034,"(8.9,9.9]","(10,20]","(10,20]",4
909678867,"""""""""Celebrate the Border"""""""" mural for Texas Rio Grande Legal Aid","Public Art","Misc","USD","2014-08-30",11000,"2014-07-31",1655,"failed",25,"US",1655,1655,11000,0,30,2014,7,66.2,9.305651,"(8.9,9.9]","(29,30]","(29,30]",4
909851733,"Ryan & Caroline - A Short Film","Shorts","Film & Video","USD","2014-07-22",1250,"2014-07-01",1385,"successful",21,"US",1385,1385,1250,1,21,2014,7,65.95238,7.130899,"(6.9,7.9]","(20,29]","(20,29]",4
910058339,"PanoCopter-360","Other","Technology","GBP","2014-08-23",949,"2014-07-09",1,"failed",1,"GB",1.71,1.66,1573.67,0,45,2014,7,1,7.361166,"(6.9,7.9]","(40,59]","(40,60]",4
910069780,"The Touch Trail www.thetouchtrail.com","Other","Film & Video","GBP","2014-08-24",500,"2014-07-25",2,"failed",2,"GB",3.41,3.32,829.12,0,30,2014,7,1,6.720365,"(5.9,6.9]","(29,30]","(29,30]",4
910195695,"Joan Mad Run (Canceled)","Other","Misc","CAD","2014-08-06",35000,"2014-07-07",581.34,"canceled",19,"CA",545.83,532.56,32063.03,0,30,2014,7,30.59684,10.37546,"(9.9,10.9]","(29,30]","(29,30]",5
910212080,"Stronghold Society's WK4-Directions Skatepark-Pine Ridge Rez","Public Art","Misc","USD","2014-08-06",70000,"2014-07-07",8881,"failed",168,"US",8881,8881,70000,0,30,2014,7,52.8631,11.15625,"(10.9,11.9]","(29,30]","(29,30]",6
910631243,"Lang's Liquor Licks","Other","Food","USD","2014-08-14",250,"2014-07-15",0,"failed",0,"US",0,0,250,0,30,2014,7,0,5.521461,"(4.9,5.9]","(29,30]","(29,30]",4
911135144,"U R a Dial Tone","Science Fiction","Film & Video","USD","2014-08-16",4999,"2014-07-24",5075,"successful",114,"US",5075,5075,4999,1,23,2014,7,44.51754,8.516993,"(7.9,8.9]","(20,29]","(20,29]",4
911351669,"Help Me Move, Get Some Art","Other","Misc","USD","2014-08-09",1000,"2014-07-10",55,"failed",2,"US",55,55,1000,0,30,2014,7,27.5,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
91141555,"Dance With Me """"""""Help Open the Doors"""""""" Ks Campaign 2014","Other","Dance","USD","2014-08-29",15000,"2014-07-10",111,"canceled",6,"US",111,111,15000,0,50,2014,7,18.5,9.615805,"(8.9,9.9]","(40,59]","(40,60]",4
911671845,"Launch Rooted Self Expression Center","Other","Misc","USD","2014-08-01",26700,"2014-07-01",26868,"successful",105,"US",26868,26868,26700,1,31,2014,7,255.8857,10.19242,"(9.9,10.9]","(30,40]","(30,40]",5
911930018,"Institute for Reasonably Priced Art","Other","Misc","GBP","2014-09-07",80000,"2014-07-09",0,"failed",0,"GB",0,0,129861.7,0,60,2014,7,0,11.77423,"(10.9,11.9]","(59,60]","(40,60]",6
912026443,"Cheffin' Around Personal Chef Service","Other","Food","USD","2014-08-13",3000,"2014-07-14",1090,"failed",5,"US",1090,1090,3000,0,30,2014,7,218,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
912136936,"Returning to Faith (Canceled)","Other","Misc","USD","2014-08-08",9000,"2014-07-09",0,"canceled",0,"US",0,0,9000,0,30,2014,7,0,9.10498,"(8.9,9.9]","(29,30]","(29,30]",4
912301837,"Waiters best friend","Product Design","Misc","USD","2014-08-20",35000,"2014-07-21",340,"failed",6,"US",340,340,35000,0,30,2014,7,56.66667,10.4631,"(9.9,10.9]","(29,30]","(29,30]",5
912317202,"ValueVille Original Cast Album (Canceled)","Other","Theater","USD","2014-07-12",3000,"2014-07-02",25,"canceled",1,"US",25,25,3000,0,10,2014,7,25,8.006368,"(7.9,8.9]","(0,10]","(0,10]",4
912332673,"Beginnings """"""""Prelude to Insanity"""""""" (Book)","Other","Misc","USD","2014-08-16",10000,"2014-07-17",10,"failed",1,"US",10,10,10000,0,30,2014,7,10,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
912444455,"Hillbilly Jack's BBQ Restaurant","Other","Food","USD","2014-08-16",500,"2014-07-16",0,"failed",0,"US",0,0,500,0,31,2014,7,0,6.214608,"(5.9,6.9]","(30,40]","(30,40]",4
912635120,"Crusty Beach","Other","Film & Video","USD","2014-08-29",40000,"2014-07-30",3525,"failed",36,"US",3525,3525,40000,0,30,2014,7,97.91667,10.59663,"(9.9,10.9]","(29,30]","(29,30]",5
91270968,"The Nick and Taylor Show: Season Two","Other","Film & Video","USD","2014-08-17",555,"2014-07-18",31,"failed",2,"US",31,31,555,0,30,2014,7,15.5,6.318968,"(5.9,6.9]","(29,30]","(29,30]",4
913045283,"Helping a friend in need! (Canceled)","Other","Misc","USD","2014-08-07",50,"2014-07-08",0,"canceled",0,"US",0,0,50,0,30,2014,7,0,3.912023,"(3.9,4.9]","(29,30]","(29,30]",4
913088136,"24/7 Pokemon Live Streams","Other","Film & Video","CAD","2014-08-20",5000,"2014-07-21",0,"failed",0,"CA",0,0,4563.29,0,30,2014,7,0,8.425799,"(7.9,8.9]","(29,30]","(29,30]",4
913107466,"Healthy & Simple Vegan Marijuana Recipe Book (Canceled)","Other","Food","CAD","2014-08-30",5000,"2014-07-31",1,"canceled",1,"CA",0.92,0.92,4596.43,0,30,2014,7,1,8.433035,"(7.9,8.9]","(29,30]","(29,30]",4
913356388,"Fanart on a Canvas (Canceled)","Other","Misc","USD","2014-08-27",200,"2014-07-28",6,"canceled",2,"US",6,6,200,0,30,2014,7,3,5.298317,"(4.9,5.9]","(29,30]","(29,30]",4
913509844,"Be a part of a budding business, Support the Pin Up Palace!","Other","Misc","USD","2014-08-13",1000,"2014-07-21",161,"failed",7,"US",161,161,1000,0,23,2014,7,23,6.907755,"(6.9,7.9]","(20,29]","(20,29]",4
91388478,"Cuddlebook Buddies","Other","Misc","USD","2014-08-28",25000,"2014-07-29",1913,"failed",31,"US",1913,1913,25000,0,30,2014,7,61.70968,10.12663,"(9.9,10.9]","(29,30]","(29,30]",5
914119277,"Wanted: The Outlaws","Tabletop Games","Misc","USD","2014-08-20",6500,"2014-07-14",19025.66,"successful",263,"US",19025.66,19025.66,6500,1,37,2014,7,72.34091,8.779557,"(7.9,8.9]","(30,40]","(30,40]",4
914235176,"Scenarium - a party game for storytellers","Tabletop Games","Misc","USD","2014-08-14",14500,"2014-07-15",15121.99,"successful",280,"US",15121.99,15121.99,14500,1,30,2014,7,54.00711,9.581904,"(8.9,9.9]","(29,30]","(29,30]",4
914297686,"Dead Sea Games","Other","Misc","USD","2014-08-09",500,"2014-07-10",545,"successful",20,"US",545,545,500,1,30,2014,7,27.25,6.214608,"(5.9,6.9]","(29,30]","(29,30]",4
91438482,"""""""""I am the T"""""""" an FTM documentary (Canceled)","Other","Film & Video","USD","2014-09-29",15000,"2014-07-31",302,"canceled",9,"US",302,302,15000,0,60,2014,7,33.55556,9.615805,"(8.9,9.9]","(59,60]","(40,60]",4
914477207,"Publishing in scientific journals cost MONEY!?","Other","Misc","USD","2014-08-28",2500,"2014-07-29",220,"failed",4,"US",220,220,2500,0,30,2014,7,55,7.824046,"(6.9,7.9]","(29,30]","(29,30]",4
914510604,"The Spotted Beasts of Davis Street (Canceled)","Other","Misc","USD","2014-08-20",5000,"2014-07-21",26,"canceled",2,"US",26,26,5000,0,30,2014,7,13,8.517193,"(7.9,8.9]","(29,30]","(29,30]",4
914515547,"Ohyo 1000 (Sustainable Drinking Water)","Product Design","Misc","GBP","2014-08-13",20000,"2014-07-14",9442,"failed",104,"GB",16165.79,15758.73,33380.07,0,30,2014,7,90.78846,10.41571,"(9.9,10.9]","(29,30]","(29,30]",5
914539680,"Morse'ls Chocolate Bites","Other","Food","USD","2014-07-27",1500,"2014-07-07",5,"failed",1,"US",5,5,1500,0,20,2014,7,5,7.31322,"(6.9,7.9]","(10,20]","(10,20]",4
914756220,"Dating Disasters - An Assemblage for The Ages","Other","Misc","CAD","2014-08-04",5000,"2014-07-15",20,"failed",1,"CA",18.63,18.32,4580.43,0,20,2014,7,20,8.429548,"(7.9,8.9]","(10,20]","(10,20]",4
91489000,"MALCOLM X: COLLECTED SPEECHES, DEBATES AND INTERVIEWS","Other","Misc","CAD","2014-08-17",1000,"2014-07-18",2443,"successful",73,"CA",2270.94,2229.62,912.66,1,30,2014,7,33.46575,6.816363,"(5.9,6.9]","(29,30]","(29,30]",4
915406560,"Wonder Buffalo","Shorts","Film & Video","USD","2014-08-16",25000,"2014-07-17",13187,"failed",122,"US",13187,13187,25000,0,30,2014,7,108.0902,10.12663,"(9.9,10.9]","(29,30]","(29,30]",5
915439007,"Dandelion 360° - Weeds Redefined - A Dandelion Paperweight","Product Design","Misc","USD","2014-08-11",3000,"2014-07-12",18199,"successful",243,"US",18199,18199,3000,1,30,2014,7,74.893,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
915547267,"Bicycle Definite Playing Card Deck","Playing Cards","Misc","USD","2014-08-23",17000,"2014-07-09",11948,"failed",108,"US",11948,11948,17000,0,45,2014,7,110.6296,9.740969,"(8.9,9.9]","(40,59]","(40,60]",4
915665066,"BEAUTY STATE","Other","Misc","USD","2014-08-09",1000,"2014-07-16",1257,"successful",33,"US",1257,1257,1000,1,24,2014,7,38.09091,6.907755,"(6.9,7.9]","(20,29]","(20,29]",4
915680997,"Disney Adventure for Jax","Other","Film & Video","USD","2014-08-22",2400,"2014-07-23",0,"failed",0,"US",0,0,2400,0,30,2014,7,0,7.783224,"(6.9,7.9]","(29,30]","(29,30]",4
916079029,"Phantasmaglorian Discourse","Other","Dance","USD","2014-08-15",2000,"2014-07-28",181,"failed",6,"US",181,181,2000,0,18,2014,7,30.16667,7.600902,"(6.9,7.9]","(10,20]","(10,20]",4
916168902,"Want to learn to photograph landscapes, wildlife, and more!","Other","Photography","CAD","2014-08-09",3000,"2014-07-10",65,"failed",1,"CA",60.88,59.63,2752.29,0,30,2014,7,65,7.920189,"(7.9,8.9]","(29,30]","(29,30]",4
916781387,"Tinker Gearcoins - Steampunk Game Coins","Tabletop Games","Misc","USD","2014-08-19",1500,"2014-07-11",21529.42,"successful",421,"US",21529.42,21529.42,1500,1,39,2014,7,51.13876,7.31322,"(6.9,7.9]","(30,40]","(30,40]",4
916903417,"Bluetooth LED Candle","Other","Technology","CAD","2014-09-07",20000,"2014-07-09",206,"failed",7,"CA",192.95,186.27,18084.82,0,60,2014,7,29.42857,9.802828,"(8.9,9.9]","(59,60]","(40,60]",4
91695310,"Aunty Jee's Curry Kitchen","Other","Food","GBP","2014-08-06",75000,"2014-07-07",0,"failed",0,"GB",0,0,126031.4,0,30,2014,7,0,11.74429,"(10.9,11.9]","(29,30]","(29,30]",6
918134505,"My a MAZING Academic Profile","Web","Technology","USD","2014-08-20",2852666,"2014-07-21",130,"failed",5,"US",130,130,2852666,0,30,2014,7,26,14.86376,"(11.9,20]","(29,30]","(29,30]",7
918310894,"Bacchia","Other","Misc","USD","2014-08-23",5000,"2014-07-24",327,"failed",10,"US",327,327,5000,0,30,2014,7,32.7,8.517193,"(7.9,8.9]","(29,30]","(29,30]",4
918473057,"Old Skool Games","Other","Misc","USD","2014-08-08",50000,"2014-07-09",11,"failed",3,"US",11,11,50000,0,30,2014,7,3.666667,10.81978,"(9.9,10.9]","(29,30]","(29,30]",5
918547674,"An afternoon with Cezanne","Other","Misc","USD","2014-08-07",12000,"2014-07-08",25,"failed",1,"US",25,25,12000,0,30,2014,7,25,9.392662,"(8.9,9.9]","(29,30]","(29,30]",4
918684406,"ShadowSea Mini Kicker - The Good, the Bad and the Scaly","Tabletop Games","Misc","USD","2014-07-26",10000,"2014-07-08",9345,"failed",91,"US",9345,9345,10000,0,18,2014,7,102.6923,9.21034,"(8.9,9.9]","(10,20]","(10,20]",4
918845906,"A Pet Stone","Other","Misc","CAD","2014-08-16",100,"2014-07-17",15,"failed",1,"CA",13.94,13.69,91.27,0,30,2014,7,15,4.513822,"(3.9,4.9]","(29,30]","(29,30]",4
919885512,"Oregon Mile by Mile (Canceled)","Other","Photography","USD","2014-08-08",7500,"2014-07-09",0,"canceled",0,"US",0,0,7500,0,30,2014,7,0,8.922658,"(8.9,9.9]","(29,30]","(29,30]",4
920244139,"ReviewHaven Campaign: Getting a Dream Off the Ground","Web","Journalism","USD","2014-08-09",3500,"2014-07-10",0,"failed",0,"US",0,0,3500,0,30,2014,7,0,8.160518,"(7.9,8.9]","(29,30]","(29,30]",4
920296110,"Phlowerangel Photo-Art for All!","Other","Photography","USD","2014-08-25",420,"2014-07-11",697.11,"successful",27,"US",697.11,697.11,420,1,45,2014,7,25.81889,6.040255,"(5.9,6.9]","(40,59]","(40,60]",4
920502348,"Witness me share my passion with the world.","Other","Photography","USD","2014-08-10",3500,"2014-07-11",80,"failed",3,"US",80,80,3500,0,30,2014,7,26.66667,8.160518,"(7.9,8.9]","(29,30]","(29,30]",4
920663186,"Support THE SHATTERED MIND - 3rd Kickstarter/Film 75% done","Narrative Film","Film & Video","USD","2014-08-14",5000,"2014-07-04",915,"failed",26,"US",915,915,5000,0,41,2014,7,35.19231,8.517193,"(7.9,8.9]","(40,59]","(40,60]",4
920675135,"Barefoot sandals","Other","Misc","USD","2014-08-08",50,"2014-07-09",17,"failed",2,"US",17,17,50,0,30,2014,7,8.5,3.912023,"(3.9,4.9]","(29,30]","(29,30]",4
920827877,"The Abortion Lullaby (Canceled)","Other","Film & Video","CAD","2014-08-06",1200,"2014-07-30",0,"canceled",0,"CA",0,0,1099.3,0,7,2014,7,0,7.002429,"(6.9,7.9]","(0,10]","(0,10]",4
921195197,"Soldier Adrift","Shorts","Film & Video","USD","2014-08-10",3500,"2014-07-11",3500,"successful",19,"US",3500,3500,3500,1,30,2014,7,184.2105,8.160518,"(7.9,8.9]","(29,30]","(29,30]",4
921279528,"Tomato Huggers Embrace Earths Bounty","Other","Food","USD","2014-09-07",4500,"2014-07-24",32,"failed",3,"US",32,32,4500,0,45,2014,7,10.66667,8.411833,"(7.9,8.9]","(40,59]","(40,60]",4
92130712,"Bean Salad","Other","Food","CAD","2014-07-22",10,"2014-07-08",1,"failed",1,"CA",0.94,0.93,9.29,0,14,2014,7,1,2.228939,"(1.9,2.9]","(10,20]","(10,20]",3
921562237,"Day of the Dead Greeting Cards","Other","Misc","USD","2014-07-31",1650,"2014-07-24",790,"failed",29,"US",790,790,1650,0,7,2014,7,27.24138,7.408531,"(6.9,7.9]","(0,10]","(0,10]",4
921598408,"Launching Olive This Felt","Other","Misc","USD","2014-08-23",300,"2014-07-24",630,"successful",23,"US",630,630,300,1,30,2014,7,27.3913,5.703782,"(4.9,5.9]","(29,30]","(29,30]",4
921729532,"Project Torus - Multi-Platform VR Game","Other","Technology","USD","2014-08-16",3200,"2014-07-27",3355,"successful",178,"US",3355,3355,3200,1,20,2014,7,18.84831,8.070906,"(7.9,8.9]","(10,20]","(10,20]",4
921924543,"woodworking","Other","Misc","USD","2014-08-14",1000,"2014-07-15",23,"failed",3,"US",23,23,1000,0,30,2014,7,7.666667,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
922194147,"Hopscotch Wall & Car Mount for iPhone (4S + 5 + 5C + 5S)","Product Design","Misc","USD","2014-08-28",6000,"2014-07-29",6782,"successful",143,"US",6782,6782,6000,1,30,2014,7,47.42657,8.699515,"(7.9,8.9]","(29,30]","(29,30]",4
922269405,"Hannah's Gluten Free Bakery: Love first. Bake second.","Other","Food","USD","2014-08-06",15000,"2014-07-07",126,"failed",8,"US",126,126,15000,0,30,2014,7,15.75,9.615805,"(8.9,9.9]","(29,30]","(29,30]",4
922373698,"A Close Goodbye","Jazz","Music","USD","2014-08-15",300,"2014-07-16",390,"successful",15,"US",390,390,300,1,30,2014,7,26,5.703782,"(4.9,5.9]","(29,30]","(29,30]",4
92346117,"Help me get a 3D Immersive Naruto MMORPG created (Canceled)","Other","Misc","USD","2014-09-09",150000,"2014-07-11",0,"canceled",0,"US",0,0,150000,0,60,2014,7,0,11.91839,"(11.9,20]","(59,60]","(40,60]",6
923624665,"Swing Blade skateboards (Canceled)","Other","Technology","USD","2014-08-21",7000,"2014-07-22",330,"canceled",4,"US",330,330,7000,0,30,2014,7,82.5,8.853665,"(7.9,8.9]","(29,30]","(29,30]",4
923822671,"Denver Publishing Institute Dreams: A future for all writers","Other","Misc","USD","2014-09-07",7000,"2014-07-13",106,"failed",4,"US",106,106,7000,0,56,2014,7,26.5,8.853665,"(7.9,8.9]","(40,59]","(40,60]",4
924171058,"Dancing Socks","Other","Dance","USD","2014-08-24",7,"2014-07-15",14,"successful",2,"US",14,14,7,1,40,2014,7,7,1.94591,"(1.9,2.9]","(30,40]","(30,40]",2
92425254,"Expanding the Winery","Other","Food","USD","2014-08-17",10000,"2014-07-18",911,"failed",23,"US",911,911,10000,0,30,2014,7,39.6087,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
924293820,"Transition Album","Other","Music","USD","2014-08-22",900,"2014-07-23",0,"failed",0,"US",0,0,900,0,30,2014,7,0,6.802395,"(5.9,6.9]","(29,30]","(29,30]",4
924513898,"Trip to India","Other","Photography","GBP","2014-08-25",1500,"2014-07-31",0,"failed",0,"GB",0,0,2487.36,0,25,2014,7,0,7.818977,"(6.9,7.9]","(20,29]","(20,29]",4
924544809,"ANNAFORA - AURUM SS15 Collection (Canceled)","Other","Misc","CAD","2014-08-25",15000,"2014-07-26",0,"canceled",0,"CA",0,0,13819.79,0,30,2014,7,0,9.533857,"(8.9,9.9]","(29,30]","(29,30]",4
924576147,"LOCALS ONLY - T-Shirt Company","Other","Misc","USD","2014-08-02",4500,"2014-07-03",0,"failed",0,"US",0,0,4500,0,30,2014,7,0,8.411833,"(7.9,8.9]","(29,30]","(29,30]",4
924654585,"meatball bus food truck","Other","Food","USD","2014-07-31",5000,"2014-07-11",0,"failed",0,"US",0,0,5000,0,20,2014,7,0,8.517193,"(7.9,8.9]","(10,20]","(10,20]",4
924812651,"The Best Homemade Pizza","Other","Food","USD","2014-08-15",50,"2014-07-16",0,"failed",0,"US",0,0,50,0,30,2014,7,0,3.912023,"(3.9,4.9]","(29,30]","(29,30]",4
924824767,"Beating Bank of America","Web","Journalism","USD","2014-08-14",5000,"2014-07-15",130,"failed",10,"US",130,130,5000,0,30,2014,7,13,8.517193,"(7.9,8.9]","(29,30]","(29,30]",4
925038339,"Only 19, Can he find the Madagascan Fossa?","Other","Film & Video","GBP","2014-08-09",1000,"2014-07-21",1007,"successful",20,"GB",1709.15,1680.69,1669,1,19,2014,7,50.35,7.41998,"(6.9,7.9]","(10,20]","(10,20]",4
925109258,"Just Blow It - Styling Studio & Blow Dry Bar","Other","Misc","USD","2014-08-13",10000,"2014-07-14",10212,"successful",17,"US",10212,10212,10000,1,30,2014,7,600.7059,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
925606189,"Memories From Another Universe","Other","Misc","USD","2014-07-31",3000,"2014-07-16",5,"failed",1,"US",5,5,3000,0,15,2014,7,5,8.006368,"(7.9,8.9]","(10,20]","(10,20]",4
925858120,"THY BLACK HOLES IN LIFE","Other","Misc","USD","2014-08-25",3750,"2014-07-26",2,"failed",2,"US",2,2,3750,0,30,2014,7,1,8.229511,"(7.9,8.9]","(29,30]","(29,30]",4
925940060,"GAS  -  A hilarious new twist on the old side scroller.","Other","Misc","CAD","2014-08-14",10000,"2014-07-15",115,"failed",5,"CA",107.14,105.5,9174.31,0,30,2014,7,23,9.124162,"(8.9,9.9]","(29,30]","(29,30]",4
926054162,"Help me start a coffee delivery service!","Other","Food","USD","2014-08-09",1000,"2014-07-10",5,"failed",1,"US",5,5,1000,0,30,2014,7,5,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
926265195,"3D Printed Sculpting Armature (Canceled)","Other","Misc","CAD","2014-08-15",1200,"2014-07-16",30,"canceled",1,"CA",27.97,27.52,1100.92,0,30,2014,7,30,7.003901,"(6.9,7.9]","(29,30]","(29,30]",4
926266608,"Modbook Pro X — 15.4"""""""" Retina Quad-Core Mac OS X Tablet","Hardware","Technology","USD","2014-09-07",150000,"2014-07-30",318244.3,"successful",331,"US",318244.3,318244.3,150000,1,39,2014,7,961.4633,11.91839,"(11.9,20]","(30,40]","(30,40]",6
926321120,"Love 2 Hate: A Party Game for Inappropriate People","Other","Misc","USD","2014-08-09",15000,"2014-07-08",15697,"successful",401,"US",15697,15697,15000,1,32,2014,7,39.14464,9.615805,"(8.9,9.9]","(30,40]","(30,40]",4
926508685,"Create the Magazine """"""""Pyrogy-Varenyky""""""""","Other","Food","CAD","2014-08-08",155,"2014-07-09",0,"failed",0,"CA",0,0,141.99,0,30,2014,7,0,4.955757,"(4.9,5.9]","(29,30]","(29,30]",4
926541532,"Survival's Way","Other","Misc","CAD","2014-07-31",1000,"2014-07-01",61,"failed",2,"CA",57.17,55.83,915.25,0,30,2014,7,30.5,6.819197,"(5.9,6.9]","(29,30]","(29,30]",4
926882552,"Burger Burger","Food Trucks","Food","USD","2014-09-09",25000,"2014-07-11",11,"failed",2,"US",11,11,25000,0,60,2014,7,5.5,10.12663,"(9.9,10.9]","(59,60]","(40,60]",5
927139777,"THE ART OF CROCHET AND KNITTING","Other","Misc","USD","2014-08-16",500,"2014-07-17",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.214608,"(5.9,6.9]","(29,30]","(29,30]",4
92728221,"100% Gluten Free Jac's Bakeshop & Bistro","Other","Food","USD","2014-08-23",50000,"2014-07-24",25,"failed",1,"US",25,25,50000,0,30,2014,7,25,10.81978,"(9.9,10.9]","(29,30]","(29,30]",5
927289436,"Papercup Espresso","Food Trucks","Food","USD","2014-08-18",10000,"2014-07-24",2617,"failed",57,"US",2617,2617,10000,0,25,2014,7,45.91228,9.21034,"(8.9,9.9]","(20,29]","(20,29]",4
927335602,"Epernay Little Free Library in Galloway, Ohio","Other","Misc","USD","2014-09-01",500,"2014-07-09",112,"failed",8,"US",112,112,500,0,54,2014,7,14,6.214608,"(5.9,6.9]","(40,59]","(40,60]",4
927375190,"Chicago Can be Saved","Other","Misc","USD","2014-08-01",88,"2014-07-22",0,"failed",0,"US",0,0,88,0,10,2014,7,0,4.477337,"(3.9,4.9]","(0,10]","(0,10]",4
927408345,"Custom Painted Peacock Feather Toms Shoes","Other","Misc","USD","2014-08-07",1200,"2014-07-08",25,"failed",1,"US",25,25,1200,0,30,2014,7,25,7.090077,"(6.9,7.9]","(29,30]","(29,30]",4
927517006,"Five Lakes Silver Band """"""""Michigan"""""""" Compact Disc Production","Classical Music","Music","USD","2014-08-06",3250,"2014-07-07",3883,"successful",76,"US",3883,3883,3250,1,30,2014,7,51.09211,8.08641,"(7.9,8.9]","(29,30]","(29,30]",4
927812469,"Not Another Pretty Face: Gender Inequality in Hollywood","Comedy","Film & Video","USD","2014-07-31",20000,"2014-07-01",1252,"failed",31,"US",1252,1252,20000,0,30,2014,7,40.3871,9.903488,"(9.9,10.9]","(29,30]","(29,30]",4
927927548,"dish Creative Cuisine is moving to Palm Springs!","Other","Food","USD","2014-08-25",49500,"2014-07-12",11200,"failed",51,"US",11200,11200,49500,0,44,2014,7,219.6078,10.80973,"(9.9,10.9]","(40,59]","(40,60]",5
929103303,"The Atheist/Agnostic Translation Guide to the AA's Big Book","Other","Misc","USD","2014-08-11",5000,"2014-07-11",0,"canceled",0,"US",0,0,5000,0,31,2014,7,0,8.517193,"(7.9,8.9]","(30,40]","(30,40]",4
929387895,"I will give you a pixel.","Other","Misc","USD","2014-08-09",1,"2014-07-10",11,"successful",2,"US",11,11,1,1,30,2014,7,5.5,0,"(-0.1,0.9]","(29,30]","(29,30]",1
929639065,"The Snouzer","Product Design","Misc","USD","2014-08-25",3500,"2014-07-26",83,"failed",3,"US",83,83,3500,0,30,2014,7,27.66667,8.160518,"(7.9,8.9]","(29,30]","(29,30]",4
929753940,"HALO.  Helmet Accessory Light Option.","Other","Technology","USD","2014-08-15",39500,"2014-07-16",50,"failed",2,"US",50,50,39500,0,30,2014,7,25,10.58406,"(9.9,10.9]","(29,30]","(29,30]",5
93033025,"Handmade Greeting Cards seek E-commerce Freedom","Other","Misc","USD","2014-08-10",5000,"2014-07-11",3565.01,"failed",25,"US",3565.01,3565.01,5000,0,30,2014,7,142.6004,8.517193,"(7.9,8.9]","(29,30]","(29,30]",4
930575811,"Obtain kiln to fuse glass","Other","Misc","USD","2014-08-22",400,"2014-07-23",75,"failed",5,"US",75,75,400,0,30,2014,7,15,5.991465,"(5.9,6.9]","(29,30]","(29,30]",4
93064994,"Thom Pain (coming soon to a theater near some of you)","Other","Theater","USD","2014-08-12",700,"2014-07-13",715,"successful",10,"US",715,715,700,1,30,2014,7,71.5,6.55108,"(5.9,6.9]","(29,30]","(29,30]",4
93078594,"Running Out Of Space For My Hats","Accessories","Misc","USD","2014-08-29",1500,"2014-07-30",50,"failed",1,"US",50,50,1500,0,30,2014,7,50,7.31322,"(6.9,7.9]","(29,30]","(29,30]",4
930879820,"5 Pair Custom Painted Wearable Shoes","Other","Misc","USD","2014-09-01",1000,"2014-07-21",20,"failed",1,"US",20,20,1000,0,42,2014,7,20,6.907755,"(6.9,7.9]","(40,59]","(40,60]",4
931130338,"Lets help me make it through college","Other","Misc","CAD","2014-08-08",100,"2014-07-09",0,"failed",0,"CA",0,0,91.61,0,30,2014,7,0,4.51754,"(3.9,4.9]","(29,30]","(29,30]",4
9311366,"Stained Glass Business Card Holder","Other","Misc","USD","2014-09-13",500,"2014-07-30",227,"failed",8,"US",227,227,500,0,45,2014,7,28.375,6.214608,"(5.9,6.9]","(40,59]","(40,60]",4
931234820,"Wastestream to Mainstream - recycling into 3D printing","Hardware","Technology","USD","2014-08-26",5000,"2014-07-24",15506,"successful",80,"US",15506,15506,5000,1,33,2014,7,193.825,8.517193,"(7.9,8.9]","(30,40]","(30,40]",4
