"","id","blurb","launch","created"
"40311",44649241,"""Trying to bring a little bit of beauty and happiness to the world around me through photography."",",1405357112,1405121797
"40312",715900654,"""A fresh, new cat picture every day!"",",1405103399,1404859424
"40315",72316881,"""Our camera broke, cannon no longer offers repairs for this model so we need to replace it!!!"",",1406568500,1406195338
"40318",302795462,"""Hey everyone!  On Sept 2nd, I'm off to Ecuador & the Galapagos Islands for 21 days and would like to share the experience with you!"",",1405466580,1405402789
"40319",1605060524,"""Two Canadians moving to Germany to start a new life. We want to create a blog to document our travels and experiences using photography"",",1404846762,1404785956
"40322",1217739127,"""We will be re-locating to Alberta from Ontario. I will photograph and write a blog about their every bowel movement."",",1405460754,1405363033
"40323",789226097,"""The Meyer family desires a life of exploration and adventure across the United States."",",1405290511,1404940077
"40325",2128445560,"""i wish to explore my beautiful country and document it for u. with photographs and video of amazing scenery and wildlife :)"",",1406640420,1406204516
"40326",823896101,"""Never can find that perfect picture of Disney World? We'll be taking an artistic picture of the Disney Castle that captures your dreams"",",1404870506,1404805147
"40328",1407783283,"""My name is Allan Brunke, I am a professional photographer without a camera. I need your help to allow me to keep working."",",1406601323,1406339092
"40331",2025259271,"""I've got a gallery, but no buyers. Come buy a print, or donate to help me advertise and continue to provide quality prints!"",",1404862934,1404737907
"40332",1698732362,"""Upgrade camera equipment and maintain website www.portraitsinblues.com"",",1405115856,1404888440
"40333",1784853329,"""I have a film pentax given to me when i was a kid the camera took my baby photos. Im now grown but my camera is the same."",",1404971168,1404886330
"40335",1547483768,"""Im a new Photographer, and i would like to buy some better hardware to help improve my photography!"",",1406600584,1406359856
"40336",1146029246,"""I graduated 2005  in Visual Communications, of that photography was the most memorable, I want to capture memories for others in nature"",",1405629047,1405294414
"40337",899849636,"""I would like to be able to photo document my medical cannabis grow with a \""cheaper\"" Dslr camera with a macro lens for a public blog."",",1405108259,1404964811
"40338",1071247163,"""www.facebook.com/AaralynAndersonFanPage wanted to start a Kickstarter for a photo project she would like to do for her 5th Birthday"",",1405030355,1404879169
"40339",1864294938,"""Help me send Emmy on great adventures around the states.  While I take fabulous pictures for your enjoyment!"",",1406031185,1405532531
"40340",847602627,"""Hi, I'm Anthony. I've been a photographer for 10 years. With this book, I will inspire a new way of looking at homelessness. Literally."",",1406222578,1404861830
"40341",301644146,"""I would like a decent camera to take pictures of my grandchildren since me old camera is broken and unfixable."",",1405362390,1404859873
"40345",602175503,"""Have you ever wondered what One Million Pennies would look like? Lets find out together!!"",",1406671364,1405990365
"40346",6094437,"""So I left school with no qualifications to my name, now it's time to prove that anyone has the chance to shine."",",1405859193,1405182639
"40353",868449843,"""I have a photography business and would like to help the under privilege youth in my town along with my church to learn this craft free"",",1405371259,1404924869
"40355",2014284001,"""Help us send postcards to the many men and women in the military who defend our country!"",",1405631386,1405405634
"40358",1880687553,"""Trying to achieve my dream as a traveling photographer, one step at a time. Just needing some help to get started."",",1405172761,1405050744
"40359",1879687325,"""Nature at its finest!"",",1406600125,1406486070
"40360",1839170119,"""I am new to photography and aim to take better pictures with a new camera however do not have the necessary funds."",",1405010841,1404872138
"40361",1795136460,"""Our goal: Showcase and publish photography depicting gorgeous pieces of high art around the world that just happen to be on the streets"",",1406147555,1405016627
"40362",660380776,"""Following the road of emigrant children to the dream land of hopes and freedom.  The crossing of mountains, deserts and death."",",1406739956,1406235133
"40364",530939414,"""This is a fine art nude in nature photography shoot with the wonderful out of town model Sarah Jane to be shoot here in the bay area."",",1404416779,1404327275
"40365",806756007,"""My goal is to go across the country via routes to photograph classic American images. Help me bring my son along for the adventure."",",1405107694,1404851616
"40367",1616917615,"""I need need a new camera body. I want to do free sessions for soldiers and their families being deployed my camera is on it's last leg"",",1405605244,1404789450
"40368",2131445033,"""Travel through Oklahoma documenting through photographs nature, scenic places and wildlife."",",1405253603,1404934737
"40369",1976679076,"""I want to publish a photo journal of Italy, France, and Spain...I want share the beauty of the people and landscape..."",",1404941868,1404870502
"40371",1421979095,""". I love photograph children, and especially special needs children.  I would love to expand my very small studio to accommodate this."",",1405357207,1404946076
"40372",1596755919,"""Photography is my life and passion and I am raising funds to purchase a new camera system and remodel my studio space."",",1406663500,1406334697
"40373",141271923,"""I have always loved taking pictures since I was15 yo. Since I recently became disabled I found the photo bug is till there."",",1405098712,1404831123
"40375",311869153,"""Active duty military with a passion for photography traveling to Oregon/Washington for 10 days...help with travel expenses"",",1405990329,1405489694
"40377",718903386,"""Unique instant film photographs sent to you by mail from my travels around the United Kingdom."",",1405359883,1404841801
"40378",652217556,"""Trying to start my own photography business and I need a sample book to get started. Please Help me achieve my goal!"",",1405473454,1404872495
"40379",1565431848,"""I want to take the fun classic look of a 1960s/70s VW Beetle and combine it with the fun and laughs of a photo booth."",",1405131637,1404936981
"40380",336447102,"""I need a larger Aerial Format for my higher end jobs.  Need help with funding!  Help me fund this and get unlimited aerial jobs."",",1405356665,1405111795
"40381",1153712541,"""Build a new photobooth that will operate as a free standing kiosk or 5x5 enclosed or 5x7 enclosed depending on setup"",",1406584754,1397505341
