"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","category_combo","log_goal","norm_goal","duration2","duration3","predict","found","match"
"1803",626427213,"Best Pizza in America/Canada - REAL ITALIAN STYLE","Food","Food","CAD","2014-08-08",500,"2014-07-09",0,"failed",0,"CA",0,0,458.04,0,30,2014,7,0,"Food:Food",6.12695651654514,0.122794773739054,6,-2.63394703160382,0,0,1
"1804",627991367,"Model Diet ~","Documentary","Film & Video","USD","2014-09-20",2500,"2014-07-22",2550,"successful",38,"US",2550,2550,2500,1,60,2014,7,67.1052631578947,"Film & Video:Documentary",7.82404601085629,-0.720193179565852,12,27.3660529683962,0,0,0
"1805",628848562,"The Blue Grasshopper Brew Pub","Food","Food","USD","2014-08-23",1000,"2014-07-09",1000,"successful",9,"US",1000,1000,1000,1,45,2014,7,111.111111111111,"Food:Food",6.90775527898214,0.379264969788802,9,12.3660529683962,0,0,0
"1806",629530718,"Smith's Fudge","Food","Food","USD","2014-08-31",2000,"2014-07-30",250,"failed",5,"US",250,250,2000,0,32,2014,7,50,"Food:Food",7.60090245954208,0.606944113048054,7,-0.633947031603817,0,0,1
"1807",629536033,"Let's make some Dragon Balls","Product Design","Design","USD","2014-08-16",7000,"2014-07-17",0,"failed",0,"US",0,0,7000,0,30,2014,7,0,"Design:Product Design",8.85366542803745,-0.265461859092398,6,-2.63394703160382,1,0,0
"1808",631052540,"Grandma's Ooey Gooey Caramel Filled Cookie Dough Balls","Food","Food","USD","2014-09-06",20,"2014-07-08",192,"successful",9,"US",192,192,20,1,60,2014,7,21.3333333333333,"Food:Food",2.99573227355399,-0.905723372177531,12,27.3660529683962,0,0,0
"1809",631547216,"Pizza","Food","Food","USD","2014-08-07",20,"2014-07-08",0,"failed",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"1810",63172398,"Alison Nash's EP","Music","Music","USD","2014-09-09",6000,"2014-07-11",320,"failed",7,"US",320,320,6000,0,60,2014,7,45.7142857142857,"Music:Music",8.69951474821019,0.186031755934616,12,27.3660529683962,0,0,1
"1811",632223765,"Music to Code by","Music","Music","USD","2014-08-27",7500,"2014-07-28",10031,"successful",389,"US",10031,10031,7500,1,30,2014,7,25.7866323907455,"Music:Music",8.9226582995244,0.308560850243701,6,-2.63394703160382,0,0,0
"1812",632368850,"Reading The Odyssey","Art","Art","EUR","2014-07-28",20,"2014-07-18",0,"failed",0,"NL",0,0,26.79,0,10,2014,7,0,"Art:Art",3.28802868355652,-1.62125295723024,2,-22.6339470316038,1,0,0
"1813",633157928,"Better Potato Salad (Canceled)","Food","Food","USD","2014-08-10",10,"2014-07-11",0,"canceled",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1814",634552781,"Hot & Cold Koolaid (Canceled)","Food","Food","USD","2014-08-07",13,"2014-07-08",0,"canceled",0,"US",0,0,13,0,30,2014,7,0,"Food:Food",2.56494935746154,-1.0472233133407,6,-2.63394703160382,1,0,0
"1815",635565677,"Part 1 Architectural Assistant","Art","Art","GBP","2014-08-28",1500,"2014-07-29",0,"failed",0,"GB",0,0,2487.36,0,30,2014,7,0,"Art:Art",7.81897718604186,0.279482912116726,6,-2.63394703160382,0,0,1
"1816",635884176,"safety cover for drink cans","Product Design","Design","USD","2014-09-21",50000,"2014-07-23",170,"failed",3,"US",170,170,50000,0,60,2014,7,56.6666666666667,"Design:Product Design",10.8197782844103,0.985423848886426,12,27.3660529683962,0,0,1
"1817",635924063,"A unique world","Art","Art","USD","2014-08-21",2000,"2014-07-22",0,"failed",0,"US",0,0,2000,0,30,2014,7,0,"Art:Art",7.60090245954208,0.188000421280914,6,-2.63394703160382,0,0,1
"1818",635997710,"Curry (Canceled)","Food","Food","GBP","2014-08-08",10,"2014-07-09",0,"canceled",0,"GB",0,0,16.8,0,30,2014,7,0,"Food:Food",2.82137888640921,-0.962993503143661,6,-2.63394703160382,1,0,0
"1819",636653901,"Hydration for the Nation - Get the country healthier!!!","Food","Food","GBP","2014-08-22",500,"2014-07-08",0,"failed",0,"GB",0,0,828.87,0,45,2014,7,0,"Food:Food",6.72006332739818,0.317613499607864,9,12.3660529683962,0,0,1
"1820",637222195,"Lego Furniture","Art","Art","USD","2014-08-08",500,"2014-07-09",5,"failed",1,"US",5,5,500,0,30,2014,7,5,"Art:Art",6.21460809842219,-0.393550972695129,6,-2.63394703160382,1,0,0
"1821",637689797,"Crack Corn Co.","Food","Food","USD","2014-09-29",10000,"2014-07-31",25,"failed",1,"US",25,25,10000,0,60,2014,7,25,"Food:Food",9.21034037197618,1.13559871240159,12,27.3660529683962,0,0,1
"1822",638622679,"Portrait Art","Art","Art","USD","2014-08-07",2500,"2014-07-08",75,"failed",1,"US",75,75,2500,0,30,2014,7,75,"Art:Art",7.82404601085629,0.281609287451813,6,-2.63394703160382,0,0,1
"1823",639721142,"The Space Less Traveled: A Documentary about Edgar Mitchell","Documentary","Film & Video","USD","2014-08-15",30000,"2014-07-16",6426,"failed",78,"US",6426,6426,30000,0,30,2014,7,82.3846153846154,"Film & Video:Documentary",10.3089526606443,0.680572461556545,6,-2.63394703160382,0,0,1
"1824",642508140,"BBCover - Bean Bag Chair Covers","Product Design","Design","USD","2014-08-14",3000,"2014-07-15",28,"failed",1,"US",28,28,3000,0,30,2014,7,28,"Design:Product Design",8.00636756765025,-0.804532025143135,6,-2.63394703160382,1,0,0
"1825",642734931,"Making a Pie","Food","Food","USD","2014-09-07",10000,"2014-07-09",0,"failed",0,"US",0,0,10000,0,60,2014,7,0,"Food:Food",9.21034037197618,1.13559871240159,12,27.3660529683962,0,0,1
"1826",642862429,"Youth Music Festival","Music","Music","USD","2014-08-13",1000,"2014-07-30",1021,"successful",31,"US",1021,1021,1000,1,14,2014,7,32.9354838709677,"Music:Music",6.90775527898214,-0.797831159624612,3,-18.6339470316038,1,1,1
"1827",643263274,"Pasta Salad","Food","Food","USD","2014-08-08",10,"2014-07-09",10,"successful",3,"US",10,10,10,1,30,2014,7,3.33333333333333,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"1828",643624700,"Rehana Du Jour","Food","Food","USD","2014-08-28",5500,"2014-07-29",872,"failed",6,"US",872,872,5500,0,30,2014,7,145.333333333333,"Food:Food",8.61250337122056,0.939226253624856,6,-2.63394703160382,0,0,1
"1829",643750566,"My first Lasagna","Food","Food","USD","2014-08-13",150,"2014-07-14",0,"failed",0,"US",0,0,150,0,30,2014,7,0,"Food:Food",5.01063529409626,-0.243885011821008,6,-2.63394703160382,0,0,1
"1830",644011741,"Zoárd Prints Prints","Art","Art","USD","2014-08-08",600,"2014-07-09",806,"successful",23,"US",806,806,600,1,30,2014,7,35.0434782608696,"Art:Art",6.39692965521615,-0.317066960006978,6,-2.63394703160382,0,0,0
"1831",646252959,"Mashed Potato Bar (Canceled)","Food","Food","USD","2014-08-10",11,"2014-07-11",0,"canceled",0,"US",0,0,11,0,30,2014,7,0,"Food:Food",2.39789527279837,-1.10209583095427,6,-2.63394703160382,1,0,0
"1832",64700630,"Freedom Cake","Food","Food","USD","2014-08-07",17,"2014-07-08",29.64,"successful",3,"US",29.64,29.64,17,1,30,2014,7,9.88,"Food:Food",2.83321334405622,-0.959106220249672,6,-2.63394703160382,1,1,1
"1833",647254657,"Bed & Breakfast","Food","Food","CAD","2014-08-16",50000,"2014-07-17",0,"failed",0,"CA",0,0,45632.93,0,30,2014,7,0,"Food:Food",10.7283848840011,1.63423317795338,6,-2.63394703160382,0,0,1
"1834",650234982,"Simple Wallet (Canceled)","Product Design","Design","USD","2014-08-16",10000,"2014-07-07",5740,"canceled",148,"US",5740,5740,10000,0,40,2014,7,38.7837837837838,"Design:Product Design",9.21034037197618,-0.0385371490886174,8,7.36605296839618,1,0,0
"1835",650719530,"A.M. Sweets - Cakepops, Cupcakes, Coffee & Treats","Food","Food","CAD","2014-08-27",7000,"2014-07-28",255,"failed",5,"CA",235.8,234.94,6449.24,0,30,2014,7,51,"Food:Food",8.77171757339002,0.991523592720088,6,-2.63394703160382,0,0,1
"1836",65168735,"I've never had French Toast.","Food","Food","USD","2014-08-10",10,"2014-07-11",15,"successful",2,"US",15,15,10,1,30,2014,7,7.5,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"1837",655073200,"Champions of the Ice","Art","Art","USD","2014-08-18",200,"2014-07-19",200,"successful",5,"US",200,200,200,1,30,2014,7,40,"Art:Art",5.29831736654804,-0.77793553585405,6,-2.63394703160382,1,1,1
"1838",655319189,"The Space Wench's Final Voyage! (BM 2014)","Art","Art","USD","2014-08-07",2500,"2014-07-22",2980,"successful",70,"US",2980,2980,2500,1,16,2014,7,42.5714285714286,"Art:Art",7.82404601085629,0.281609287451813,4,-16.6339470316038,0,0,0
"1839",655439510,"Image-makers, Durga Puja, Kolkata: A documentary film","Documentary","Film & Video","USD","2014-08-11",3000,"2014-07-17",3097,"successful",22,"US",3097,3097,3000,1,25,2014,7,140.772727272727,"Film & Video:Documentary",8.00636756765025,-0.617416774498601,5,-7.63394703160382,1,1,1
"1840",655828447,"Fixing Dad - A Feature Documentary Film","Documentary","Film & Video","GBP","2014-08-07",5500,"2014-07-08",6750,"successful",83,"GB",11572.65,11342.82,9242.3,1,30,2014,7,81.3253012048193,"Film & Video:Documentary",9.13154605140977,0.0168570966405805,6,-2.63394703160382,1,1,1
"1841",657122694,"Sub Sammich","Food","Food","USD","2014-08-20",20,"2014-07-09",0,"failed",0,"US",0,0,20,0,42,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,9,9.36605296839618,0,0,1
"1842",65715305,"Tuna Salad","Food","Food","USD","2014-08-08",10,"2014-07-09",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1843",658812439,"Homemade pizza","Food","Food","USD","2014-08-31",18,"2014-07-10",0,"failed",0,"US",0,0,18,0,52,2014,7,0,"Food:Food",2.89037175789616,-0.940331306265856,11,19.3660529683962,0,0,1
"1844",660022603,"Help Me Make Sweet B's Dessert Catering Happen!!","Food","Food","USD","2014-08-20",5000,"2014-07-21",106,"failed",3,"US",106,106,5000,0,30,2014,7,35.3333333333333,"Food:Food",8.51719319141624,0.907919569142343,6,-2.63394703160382,0,0,1
"1845",660831327,"Kisses From the Bottom - Songs by Mark Newstetter","Music","Music","USD","2014-09-21",4000,"2014-07-23",63,"failed",4,"US",63,63,4000,0,60,2014,7,15.75,"Music:Music",8.29404964010203,-0.0366108979885152,12,27.3660529683962,0,0,1
"1846",661203776,"Jon Boydon - Full Studio Album","Music","Music","GBP","2014-08-03",15000,"2014-07-04",16699.81,"successful",221,"GB",28639.95,28062.66,25206.27,1,30,2014,7,75.5647511312217,"Music:Music",10.1348480520754,0.974179514265404,6,-2.63394703160382,0,0,0
"1847",661382603,"Branding for Squbo (Canceled)","Art","Art","GBP","2014-07-16",500,"2014-07-11",0,"canceled",0,"GB",0,0,854.34,0,5,2014,7,0,"Art:Art",6.75032924102096,-0.168815601912064,1,-27.6339470316038,1,0,0
"1848",662410407,"Chocolate Covered Bacon","Food","Food","USD","2014-08-08",2500,"2014-07-09",0,"failed",0,"US",0,0,2500,0,30,2014,7,0,"Food:Food",7.82404601085629,0.680240425883091,6,-2.63394703160382,0,0,1
"1849",66452805,"Oddmall: Emporium of the Weird (Ohio Edition)","Art","Art","USD","2014-09-22",5,"2014-07-30",2277.19,"successful",60,"US",2277.19,2277.19,5,1,54,2014,7,37.9531666666667,"Art:Art",1.6094379124341,-2.32542288696506,11,21.3660529683962,1,1,1
"1850",664945004,"PantryChic - The Secret to Hassle-free baking","Food","Food","USD","2014-08-28",50000,"2014-07-28",35855,"failed",156,"US",35855,35855,50000,0,31,2014,7,229.839743589744,"Food:Food",10.8197782844103,1.66425331175514,7,-1.63394703160382,0,0,1
"1851",66541567,"HOBOROLL™: the essential stuff sack for life's adventures","Product Design","Design","USD","2014-08-15",20000,"2014-07-01",86072.66,"successful",1620,"US",86072.66,86072.66,20000,1,45,2014,7,53.1312716049383,"Design:Product Design",9.90348755253613,0.40245884912067,9,12.3660529683962,0,0,0
"1852",665415962,"DogGone Wheelin'- Wheelchair Dog Walking Harness","Product Design","Design","USD","2014-08-17",11000,"2014-07-18",1130,"failed",25,"US",1130,1130,11000,0,30,2014,7,45.2,"Design:Product Design",9.30565055178051,0.0221013546247791,6,-2.63394703160382,1,0,0
"1853",666800480,"The Good Bell","Food","Food","USD","2014-08-27",2500,"2014-07-28",1,"failed",1,"US",1,1,2500,0,30,2014,7,1,"Food:Food",7.82404601085629,0.680240425883091,6,-2.63394703160382,0,0,1
"1854",667176869,"Paint the world","Art","Art","GBP","2014-08-07",10000,"2014-07-08",0,"failed",0,"GB",0,0,16804.18,0,30,2014,7,0,"Art:Art",9.7293829439672,1.0808993808989,6,-2.63394703160382,0,0,1
"1855",667600494,"Nachos!","Food","Food","CAD","2014-08-07",20,"2014-07-08",0,"failed",0,"CA",0,0,18.32,0,30,2014,7,0,"Food:Food",2.90799335924598,-0.934543111188813,6,-2.63394703160382,0,0,1
"1856",669869125,"Hart Sawyer & the Love Project Album & Music Video Release!","Music","Music","USD","2014-08-04",12000,"2014-07-03",12500,"successful",48,"US",12500,12500,12000,1,32,2014,7,260.416666666667,"Music:Music",9.39266192877014,0.566641886752665,7,-0.633947031603817,0,0,0
"1857",672836314,"Live Online BaitShop","Art","Art","USD","2014-08-11",20000,"2014-07-12",5,"failed",1,"US",5,5,20000,0,30,2014,7,5,"Art:Art",9.90348755253613,1.15393637841588,6,-2.63394703160382,0,0,1
"1858",673381920,"Saving Club House Music","Music","Music","USD","2014-08-14",500,"2014-07-16",0,"failed",0,"US",0,0,500,0,29,2014,7,0,"Music:Music",6.21460809842219,-1.17844129044266,6,-3.63394703160382,1,0,0
"1859",673671717,"I'm making Pizza!!","Food","Food","USD","2014-08-07",14,"2014-07-08",25,"successful",5,"US",25,25,14,1,30,2014,7,5,"Food:Food",2.63905732961526,-1.02288095131161,6,-2.63394703160382,1,1,1
"1860",673835867,"Hotdogs","Food","Food","USD","2014-08-08",20,"2014-07-09",0,"failed",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"1861",67707620,"MADD FRANK PRESENTS MADD FRANK","Documentary","Film & Video","USD","2014-08-05",12000,"2014-07-06",12280.66,"successful",163,"US",12280.66,12280.66,12000,1,30,2014,7,75.341472392638,"Film & Video:Documentary",9.39266192877014,0.164050613704548,6,-2.63394703160382,0,0,0
"1862",678126286,"More Than Just Mountains (Mt. Elbrus)","Documentary","Film & Video","USD","2014-07-15",12000,"2014-07-01",983,"failed",13,"US",983,983,12000,0,14,2014,7,75.6153846153846,"Film & Video:Documentary",9.39266192877014,0.164050613704548,3,-18.6339470316038,1,0,0
"1863",678199915,"Photo and Video compilation of Arctic Gold Expedition 2014","Documentary","Film & Video","CAD","2014-08-21",12800,"2014-07-22",0,"canceled",0,"CA",0,0,11682.03,0,30,2014,7,0,"Film & Video:Documentary",9.36580704265037,0.148912257591239,6,-2.63394703160382,0,0,1
"1864",67950018,"For Pizza Lovers","Food","Food","USD","2014-08-15",12000,"2014-07-16",0,"failed",0,"US",0,0,12000,0,30,2014,7,0,"Food:Food",9.39266192877014,1.19548616056954,6,-2.63394703160382,0,0,1
"1865",680836750,"Happy Pizza","Food","Food","USD","2014-08-21",22,"2014-07-22",0,"failed",0,"US",0,0,22,0,30,2014,7,0,"Food:Food",3.09104245335832,-0.874416687695018,6,-2.63394703160382,1,0,0
"1866",681337736,"The Longest Black Hole","Music","Music","USD","2014-08-21",1000,"2014-07-24",1,"failed",1,"US",1,1,1000,0,28,2014,7,1,"Music:Music",6.90775527898214,-0.797831159624612,6,-4.63394703160382,1,0,0
"1867",681986484,"cupcakes!","Food","Food","USD","2014-08-14",500,"2014-07-14",5,"failed",1,"US",5,5,500,0,31,2014,7,5,"Food:Food",6.21460809842219,0.15158582652955,7,-1.63394703160382,0,0,1
"1868",683708929,"Operation studio (Canceled)","Music","Music","USD","2014-08-14",1e+05,"2014-07-15",0,"canceled",0,"US",0,0,1e+05,0,30,2014,7,0,"Music:Music",11.5129254649702,1.73088781390185,6,-2.63394703160382,0,0,1
"1869",684983479,"GIVE MUSIC ARTISTS A CHANCE","Music","Music","AUD","2014-08-17",75000,"2014-07-17",53250,"failed",30,"AU",50030.58,49585.62,69838.9,0,31,2014,7,1775,"Music:Music",11.1539464401031,1.53377087041915,7,-1.63394703160382,0,0,1
"1870",685166901,"Big Band to Sfest","Music","Music","USD","2014-08-30",10000,"2014-07-16",0,"failed",0,"US",0,0,10000,0,45,2014,7,0,"Music:Music",9.21034037197618,0.466528327138618,9,12.3660529683962,0,0,1
"1871",686007586,"Al Coleman: Journey (Canceled)","Documentary","Film & Video","USD","2014-09-11",10000,"2014-07-15",0,"canceled",0,"US",0,0,10000,0,58,2014,7,0,"Film & Video:Documentary",9.21034037197618,0.0612742086372982,12,25.3660529683962,0,0,1
"1872",687640074,"Pasta Salad","Food","Food","USD","2014-08-08",20,"2014-07-09",0,"failed",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"1873",687816820,"Boiled egg","Food","Food","GBP","2014-08-06",2,"2014-07-07",2,"successful",2,"GB",3.43,3.36,3.36,1,30,2014,7,1,"Food:Food",1.21194097397511,-1.4916481024972,6,-2.63394703160382,1,1,1
"1874",688471543,"Potato Salad ? Coleslaw ? NYET! LONG LIVE EGG SALAD!","Food","Food","CAD","2014-08-07",17,"2014-07-08",20,"successful",2,"CA",18.76,18.32,15.57,1,30,2014,7,10,"Food:Food",2.74534598584591,-0.987968149431315,6,-2.63394703160382,0,0,0
"1875",689335407,"SLAM!","Documentary","Film & Video","GBP","2014-07-31",500,"2014-07-09",160,"failed",12,"GB",274.31,269.21,841.28,0,22,2014,7,13.3333333333333,"Film & Video:Documentary",6.73492454154152,-1.33414136685693,5,-10.6339470316038,1,0,0
"1876",689342329,"The Chop Shop","Art","Art","AUD","2014-07-25",10000,"2014-07-08",17380,"successful",203,"AU",16275.28,16346.88,9405.57,1,17,2014,7,85.615763546798,"Art:Art",9.14905734595926,0.837452411808684,4,-15.6339470316038,0,0,0
"1877",690638438,"How I became a """"""""Pledge-Made"""""""" Millionaire in 60 Days","Documentary","Film & Video","CAD","2014-09-07",1e+06,"2014-07-09",0,"canceled",0,"CA",0,0,904240.89,0,60,2014,7,0,"Film & Video:Documentary",13.7148510751161,2.60050996768072,12,27.3660529683962,0,0,1
"1878",691315470,"No.42 - North Carolina Style BBQ Sauce!","Food","Food","USD","2014-08-10",10000,"2014-07-11",55,"failed",5,"US",55,55,10000,0,30,2014,7,11,"Food:Food",9.21034037197618,1.13559871240159,6,-2.63394703160382,0,0,1
"1879",692037401,"BONRAY Tour Van","Music","Music","USD","2014-08-30",10000,"2014-07-31",11216.35,"successful",70,"US",11216.35,11216.35,10000,1,30,2014,7,160.233571428571,"Music:Music",9.21034037197618,0.466528327138618,6,-2.63394703160382,0,0,0
"1880",692350481,"Bread (Canceled)","Food","Food","USD","2014-08-15",15,"2014-07-16",0,"canceled",0,"US",0,0,15,0,30,2014,7,0,"Food:Food",2.70805020110221,-1.0002187544338,6,-2.63394703160382,1,0,0
"1881",692582655,"Islamic Scholars among the Enslaved in America","Documentary","Film & Video","USD","2014-07-31",25000,"2014-07-11",6,"failed",2,"US",6,6,25000,0,20,2014,7,3,"Film & Video:Documentary",10.1266311038503,0.577796056489294,4,-12.6339470316038,0,0,1
"1882",692713509,"25 Pound Cakes","Food","Food","USD","2014-08-11",5000,"2014-07-12",45,"failed",3,"US",45,45,5000,0,30,2014,7,15,"Food:Food",8.51719319141624,0.907919569142343,6,-2.63394703160382,0,0,1
"1883",693428649,"The Man Comb. Be the Boss of your Hair, Beard & Beer","Product Design","Design","GBP","2014-08-21",9000,"2014-07-22",20064,"successful",678,"GB",34299.72,33260.95,14919.68,1,30,2014,7,29.5929203539823,"Design:Product Design",9.61043642580657,0.216013058409872,6,-2.63394703160382,1,1,1
"1884",694323147,"Filipino Food VS Vietnamese Food","Food","Food","USD","2014-08-15",50,"2014-07-16",0,"failed",0,"US",0,0,50,0,30,2014,7,0,"Food:Food",3.91202300542815,-0.604747916083242,6,-2.63394703160382,0,0,1
"1885",694721057,"I'm making Egg Custard Pie","Food","Food","USD","2014-08-09",10,"2014-07-10",42.66,"successful",4,"US",42.66,42.66,10,1,30,2014,7,10.665,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"1886",694790069,"Real Cowboy Steak Sauce (Canceled)","Food","Food","USD","2014-08-10",500,"2014-07-11",25,"canceled",1,"US",25,25,500,0,30,2014,7,25,"Food:Food",6.21460809842219,0.15158582652955,6,-2.63394703160382,0,0,1
"1887",69498515,"The Hammer Hot Sauce Intiative (Canceled)","Food","Food","USD","2014-09-19",50000,"2014-07-21",0,"canceled",0,"US",0,0,50000,0,60,2014,7,0,"Food:Food",10.8197782844103,1.66425331175514,12,27.3660529683962,0,0,1
"1888",695153921,"Thank You For Your Service (Canceled)","Art","Art","USD","2014-07-31",820,"2014-07-01",955,"canceled",10,"US",955,955,820,0,30,2014,7,95.5,"Art:Art",6.7093043402583,-0.186025574696618,6,-2.63394703160382,0,0,1
"1889",695670777,"Playful Malice - Conjuring Aquarius (Canceled)","Music","Music","USD","2014-09-15",50000,"2014-07-17",0,"canceled",0,"US",0,0,50000,0,60,2014,7,0,"Music:Music",10.8197782844103,1.3502776830838,12,27.3660529683962,0,0,1
"1890",696713998,"Jumping into a Hamper of food","Food","Food","USD","2014-08-11",10,"2014-07-12",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1891",697480946,"Make My Own Korean BBQ","Food","Food","USD","2014-08-06",35,"2014-07-07",0,"failed",0,"US",0,0,35,0,30,2014,7,0,"Food:Food",3.55534806148941,-0.721905495217316,6,-2.63394703160382,0,0,1
"1892",6978934,"Pen Friend","Product Design","Design","GBP","2014-08-16",100,"2014-07-17",565,"successful",63,"GB",968.21,936.62,165.77,1,30,2014,7,8.96825396825397,"Design:Product Design",5.11060128543677,-2.64688438265242,6,-2.63394703160382,1,1,1
"1893",698263470,"Custom Guitar Pick Startup","Music","Music","USD","2014-08-20",20000,"2014-07-21",2.19,"failed",2,"US",2.19,2.19,20000,0,30,2014,7,1.095,"Music:Music",9.90348755253613,0.847138457956665,6,-2.63394703160382,0,0,1
"1894",698976944,"Voices from Beyond. Connecting to Sprits.","Documentary","Film & Video","AUD","2014-09-26",3000,"2014-07-31",150,"failed",3,"AU",140.73,131.87,2637.36,0,57,2014,7,50,"Film & Video:Documentary",7.87753369580678,-0.69004166006784,12,24.3660529683962,0,0,1
"1895",699279331,"The Old Creamery Ice Cream Parlor","Food","Food","USD","2014-08-29",9000,"2014-07-15",110,"failed",4,"US",110,110,9000,0,45,2014,7,27.5,"Food:Food",9.10497985631836,1.10099077831327,9,12.3660529683962,0,0,1
"1896",699575393,"Redemption Album","Music","Music","GBP","2014-09-01",2000,"2014-07-19",0,"failed",0,"GB",0,0,3259.19,0,44,2014,7,0,"Music:Music",8.08923397723023,-0.149076069059753,9,11.3660529683962,0,0,1
"1897",699661213,"Whoopi Cushion","Product Design","Design","GBP","2014-08-08",50,"2014-07-09",70,"successful",5,"GB",119.94,117.63,84.02,1,30,2014,7,14,"Design:Product Design",4.43105486574124,-3.07922726752298,6,-2.63394703160382,1,1,1
"1898",700042399,"BBQ PULLED PORK for my sensitive soul (Canceled)","Food","Food","USD","2014-08-07",25,"2014-07-08",26,"canceled",2,"US",26,26,25,0,30,2014,7,13,"Food:Food",3.2188758248682,-0.832427059342493,6,-2.63394703160382,1,0,0
"1899",701606194,"Once In A Lifetime (Canceled)","Art","Art","CAD","2014-08-08",20,"2014-07-09",0,"canceled",0,"CA",0,0,18.32,0,30,2014,7,0,"Art:Art",2.90799335924598,-1.78067802510283,6,-2.63394703160382,1,0,0
"1900",702475738,"Jamaican Dreamer","Documentary","Film & Video","GBP","2014-08-01",5000,"2014-07-02",110,"failed",5,"GB",187.29,185.08,8412.83,0,30,2014,7,22,"Film & Video:Documentary",9.03751320052388,-0.0361501206200651,6,-2.63394703160382,1,0,0
"1901",703001850,"Samosa","Food","Food","USD","2014-08-27",3500,"2014-07-28",0,"failed",0,"US",0,0,3500,0,30,2014,7,0,"Food:Food",8.1605182474775,0.790761990008269,6,-2.63394703160382,0,0,1
"1902",704813166,"Arabic Internet Radio","Music","Music","USD","2014-09-01",10000,"2014-07-03",1,"failed",1,"US",1,1,10000,0,60,2014,7,1,"Music:Music",9.21034037197618,0.466528327138618,12,27.3660529683962,0,0,1
"1903",705681530,"Spaghetti Sauce","Food","Food","USD","2014-08-10",100,"2014-07-11",0,"failed",0,"US",0,0,100,0,30,2014,7,0,"Food:Food",4.60517018598809,-0.37706877282399,6,-2.63394703160382,0,0,1
"1904",707427560,"Give me money, please! (Suspended)","Music","Music","GBP","2014-08-09",20,"2014-07-10",0,"suspended",0,"GB",0,0,33.38,0,30,2014,7,0,"Music:Music",3.50795691823369,-2.66467522266202,6,-2.63394703160382,1,0,0
"1905",708328330,"Twinkle's Kitchen","Food","Food","USD","2014-09-10",50,"2014-07-27",18,"failed",3,"US",18,18,50,0,45,2014,7,6,"Food:Food",3.91202300542815,-0.604747916083242,9,12.3660529683962,0,0,1
"1906",708467814,"GMO: Get Monsanto Out","Art","Art","USD","2014-08-08",1000,"2014-07-09",2,"failed",2,"US",2,2,1000,0,30,2014,7,1,"Art:Art",6.90775527898214,-0.102775275707107,6,-2.63394703160382,0,0,1
"1907",708810319,"Plush Mino the Minotaur and Friends (Canceled)","Product Design","Design","CAD","2014-09-01",35000,"2014-07-03",45,"canceled",1,"CA",42.18,41.37,32175.03,0,60,2014,7,45,"Design:Product Design",10.3789459648648,0.704956302810831,12,27.3660529683962,0,0,1
"1908",708985106,"Quality music","Music","Music","USD","2014-08-11",15000,"2014-07-12",0,"failed",0,"US",0,0,15000,0,30,2014,7,0,"Music:Music",9.61580548008435,0.689170981061749,6,-2.63394703160382,0,0,1
"1909",710411653,"Work Your Gap","Documentary","Film & Video","GBP","2014-08-10",8000,"2014-07-11",108,"failed",1,"GB",184.99,180.25,13352.03,0,30,2014,7,108,"Film & Video:Documentary",9.49942371219355,0.224233251960689,6,-2.63394703160382,0,0,1
"1910",711891791,"Erd?s-Bacon","Documentary","Film & Video","USD","2014-08-21",40000,"2014-07-18",40393,"successful",297,"US",40393,40393,40000,1,34,2014,7,136.003367003367,"Film & Video:Documentary",10.5966347330961,0.842741596840446,7,1.36605296839618,0,0,0
"1911",712587575,"Tidewater farmers market Co-op","Food","Food","USD","2014-08-08",50000,"2014-07-09",27,"failed",3,"US",27,27,50000,0,30,2014,7,9,"Food:Food",10.8197782844103,1.66425331175514,6,-2.63394703160382,0,0,1
"1912",713105763,"I'm making a corndog.","Food","Food","USD","2014-08-23",5,"2014-07-24",5,"successful",1,"US",5,5,5,1,30,2014,7,5,"Food:Food",1.6094379124341,-1.36108165869603,6,-2.63394703160382,1,1,1
